HackID,HackCounty,Gender,Race,Ethnicity
7266615,134,Female,White,N= Not Hispanic Origin
7267355,201,Female,White,N= Not Hispanic Origin
7267651,134,Female,White,N= Not Hispanic Origin
7268317,67,Female,White,N= Not Hispanic Origin
7269575,0,Female,White,N= Not Hispanic Origin
7269612,67,Female,White,N= Not Hispanic Origin
7270981,0,Female,White,N= Not Hispanic Origin
7271092,0,Female,Other,"M=  Hispanic, Mexican American"
7271129,201,Female,White,N= Not Hispanic Origin
7271203,268,Female,White,N= Not Hispanic Origin
7271684,0,Female,White,N= Not Hispanic Origin
7272572,268,Female,White,N= Not Hispanic Origin
7273793,6834,Male,White,N= Not Hispanic Origin
7274385,67,Female,White,N= Not Hispanic Origin
7274496,67,Female,White,N= Not Hispanic Origin
7274681,0,Female,Black/African American,N= Not Hispanic Origin
7275125,67,Male,White,N= Not Hispanic Origin
7275310,6834,Female,Black/African American,N= Not Hispanic Origin
7275495,134,Male,Other,N= Not Hispanic Origin
7275717,67,Male,White,N= Not Hispanic Origin
7275976,6901,Female,White,N= Not Hispanic Origin
7276494,6834,Female,White,N= Not Hispanic Origin
7276827,268,Female,Black/African American,N= Not Hispanic Origin
7277012,201,Male,White,N= Not Hispanic Origin
7277974,0,Male,White,N= Not Hispanic Origin
7278418,67,Male,White,N= Not Hispanic Origin
7278640,268,Male,White,N= Not Hispanic Origin
7279010,6901,Male,White,N= Not Hispanic Origin
7279047,134,Female,White,N= Not Hispanic Origin
7279750,268,Female,White,N= Not Hispanic Origin
7280379,67,Male,White,N= Not Hispanic Origin
7280490,67,Male,White,N= Not Hispanic Origin
7281452,268,Male,Other,N= Not Hispanic Origin
7282303,134,Female,Other,N= Not Hispanic Origin
7283339,268,Female,White,N= Not Hispanic Origin
7283413,0,Male,White,N= Not Hispanic Origin
7283672,6968,Male,White,N= Not Hispanic Origin
7284671,134,Female,White,N= Not Hispanic Origin
7284782,0,Male,White,N= Not Hispanic Origin
7284967,268,Female,White,N= Not Hispanic Origin
7285041,0,Female,White,N= Not Hispanic Origin
7285707,0,Male,Black/African American,N= Not Hispanic Origin
7287816,134,Female,Black/African American,N= Not Hispanic Origin
7288371,134,Male,White,N= Not Hispanic Origin
7288408,201,Female,White,N= Not Hispanic Origin
7288593,0,Female,White,N= Not Hispanic Origin
7288852,67,Male,White,N= Not Hispanic Origin
7288889,67,Male,White,N= Not Hispanic Origin
7289296,134,Female,White,N= Not Hispanic Origin
7289407,134,Male,White,N= Not Hispanic Origin
7289666,0,Female,White,N= Not Hispanic Origin
7289888,134,Female,White,N= Not Hispanic Origin
7290406,0,Female,Black/African American,N= Not Hispanic Origin
7290924,268,Male,White,N= Not Hispanic Origin
7291035,268,Male,Black/African American,N= Not Hispanic Origin
7291294,268,Male,White,N= Not Hispanic Origin
7292145,0,Male,White,N= Not Hispanic Origin
7293403,0,Female,White,N= Not Hispanic Origin
7293440,0,Male,Black/African American,N= Not Hispanic Origin
7294624,268,Female,White,N= Not Hispanic Origin
7295031,268,Male,White,N= Not Hispanic Origin
7295290,134,Male,White,N= Not Hispanic Origin
7297769,268,Male,Other,N= Not Hispanic Origin
7298139,0,Male,White,N= Not Hispanic Origin
7299286,201,Female,White,N= Not Hispanic Origin
7301506,0,Female,Black/African American,N= Not Hispanic Origin
7301617,0,Female,Other,N= Not Hispanic Origin
7301654,0,Female,White,N= Not Hispanic Origin
7302320,134,Male,Black/African American,N= Not Hispanic Origin
7302394,268,Female,White,N= Not Hispanic Origin
7302431,268,Female,White,N= Not Hispanic Origin
7303874,0,Male,Other,N= Not Hispanic Origin
7305280,0,Male,White,N= Not Hispanic Origin
7307241,6834,Male,White,"H= Hispanic, Other"
7308795,0,Male,White,N= Not Hispanic Origin
7309239,67,Male,White,N= Not Hispanic Origin
7309424,0,Female,White,N= Not Hispanic Origin
7310534,0,Female,White,N= Not Hispanic Origin
7311237,6968,Female,White,N= Not Hispanic Origin
7312088,67,Male,White,N= Not Hispanic Origin
7312828,268,Female,White,N= Not Hispanic Origin
7313309,201,Female,Black/African American,N= Not Hispanic Origin
7316935,134,Female,Black/African American,N= Not Hispanic Origin
7319747,134,Female,Black/African American,N= Not Hispanic Origin
7320006,67,Female,Asian,N= Not Hispanic Origin
7321116,0,Male,White,N= Not Hispanic Origin
7321412,0,Female,Black/African American,N= Not Hispanic Origin
7321486,0,Male,White,N= Not Hispanic Origin
7322078,7035,Female,White,N= Not Hispanic Origin
7323706,0,Male,Black/African American,N= Not Hispanic Origin
7325482,0,Female,White,N= Not Hispanic Origin
7325667,268,Male,White,N= Not Hispanic Origin
7326666,6834,Female,White,N= Not Hispanic Origin
7326703,134,Female,White,N= Not Hispanic Origin
7327258,67,Male,White,N= Not Hispanic Origin
7328072,67,Male,White,N= Not Hispanic Origin
7328812,134,Female,White,N= Not Hispanic Origin
7329108,268,Male,White,N= Not Hispanic Origin
7329256,268,Female,White,N= Not Hispanic Origin
7329663,67,Female,Black/African American,N= Not Hispanic Origin
7330588,6834,Female,White,N= Not Hispanic Origin
7332512,67,Male,White,N= Not Hispanic Origin
7335805,134,Female,White,N= Not Hispanic Origin
7336138,268,Female,White,N= Not Hispanic Origin
7336323,201,Female,White,N= Not Hispanic Origin
7336804,201,Female,White,N= Not Hispanic Origin
7340393,0,Female,Black/African American,N= Not Hispanic Origin
7341762,0,Female,White,N= Not Hispanic Origin
7343057,134,Female,Black/African American,N= Not Hispanic Origin
7343723,0,Male,White,N= Not Hispanic Origin
7343760,134,Female,White,N= Not Hispanic Origin
7346461,0,Female,White,N= Not Hispanic Origin
7350050,134,Female,White,N= Not Hispanic Origin
7350272,0,Female,Black/African American,N= Not Hispanic Origin
7351826,134,Female,White,N= Not Hispanic Origin
7354675,134,Male,White,N= Not Hispanic Origin
7354786,6834,Female,Black/African American,N= Not Hispanic Origin
7355045,0,Male,White,N= Not Hispanic Origin
7355156,268,Male,Black/African American,N= Not Hispanic Origin
7355711,0,Female,White,N= Not Hispanic Origin
7355896,134,Female,Black/African American,N= Not Hispanic Origin
7356266,67,Male,White,N= Not Hispanic Origin
7356821,67,Female,Black/African American,N= Not Hispanic Origin
7357043,0,Female,White,N= Not Hispanic Origin
7357746,6834,Male,Black/African American,N= Not Hispanic Origin
7357931,134,Male,Black/African American,N= Not Hispanic Origin
7358116,6834,Male,Other,N= Not Hispanic Origin
7358523,201,Female,White,N= Not Hispanic Origin
7360225,268,Female,Other,N= Not Hispanic Origin
7360447,7035,Female,Other,N= Not Hispanic Origin
7361668,134,Female,Other,N= Not Hispanic Origin
7361964,67,Female,Other,N= Not Hispanic Origin
7363000,0,Female,White,N= Not Hispanic Origin
7363037,67,Female,White,N= Not Hispanic Origin
7363074,134,Male,White,N= Not Hispanic Origin
7363518,67,Male,White,N= Not Hispanic Origin
7363666,0,Male,Other,N= Not Hispanic Origin
7364036,134,Male,White,N= Not Hispanic Origin
7364184,268,Male,White,N= Not Hispanic Origin
7364924,0,Female,White,N= Not Hispanic Origin
7365331,6834,Female,Black/African American,N= Not Hispanic Origin
7366108,6901,Male,White,N= Not Hispanic Origin
7366441,268,Female,Black/African American,N= Not Hispanic Origin
7367699,134,Female,White,N= Not Hispanic Origin
7367995,268,Male,Other,N= Not Hispanic Origin
7368032,201,Male,White,N= Not Hispanic Origin
7368217,268,Female,White,N= Not Hispanic Origin
7368328,134,Male,White,N= Not Hispanic Origin
7368365,268,Female,White,N= Not Hispanic Origin
7368402,268,Male,White,N= Not Hispanic Origin
7368698,268,Male,White,N= Not Hispanic Origin
7368920,0,Female,Other,"M=  Hispanic, Mexican American"
7369364,268,Male,Other,N= Not Hispanic Origin
7369475,134,Male,White,N= Not Hispanic Origin
7371954,134,Female,White,N= Not Hispanic Origin
7372250,134,Male,White,N= Not Hispanic Origin
7372287,0,Male,Other,N= Not Hispanic Origin
7375062,0,Female,Other,N= Not Hispanic Origin
7378540,0,Female,White,N= Not Hispanic Origin
7381389,67,Female,White,N= Not Hispanic Origin
7382869,201,Female,Multiracial,N= Not Hispanic Origin
7385385,134,Male,Other,N= Not Hispanic Origin
7386569,67,Female,Other,N= Not Hispanic Origin
7389751,201,Male,White,N= Not Hispanic Origin
7392378,134,Female,White,N= Not Hispanic Origin
7392563,67,Female,White,N= Not Hispanic Origin
7392600,67,Male,White,N= Not Hispanic Origin
7392970,804,Female,White,N= Not Hispanic Origin
7394154,134,Female,White,N= Not Hispanic Origin
7394857,67,Female,Black/African American,N= Not Hispanic Origin
7396707,268,Female,White,N= Not Hispanic Origin
7397114,0,Female,White,N= Not Hispanic Origin
7397262,6834,Male,Black/African American,N= Not Hispanic Origin
7397669,6968,Male,White,N= Not Hispanic Origin
7398520,268,Male,White,N= Not Hispanic Origin
7399038,268,Female,White,N= Not Hispanic Origin
7399371,6834,Male,White,N= Not Hispanic Origin
7399519,134,Male,White,N= Not Hispanic Origin
7399889,0,Male,Black/African American,N= Not Hispanic Origin
7400555,201,Male,White,N= Not Hispanic Origin
7400777,0,Male,White,N= Not Hispanic Origin
7402664,6834,Female,White,N= Not Hispanic Origin
7403996,67,Female,White,N= Not Hispanic Origin
7404551,134,Male,White,N= Not Hispanic Origin
7405217,134,Female,White,N= Not Hispanic Origin
7405365,201,Female,White,N= Not Hispanic Origin
7407548,134,Male,White,N= Not Hispanic Origin
7410323,134,Female,White,N= Not Hispanic Origin
7410878,6968,Male,Black/African American,N= Not Hispanic Origin
7412321,268,Female,White,N= Not Hispanic Origin
7415688,67,Male,White,N= Not Hispanic Origin
7416428,6968,Female,Other,N= Not Hispanic Origin
7416946,134,Female,Black/African American,N= Not Hispanic Origin
7417427,268,Female,White,N= Not Hispanic Origin
7417649,0,Male,White,N= Not Hispanic Origin
7417871,0,Female,White,N= Not Hispanic Origin
7418130,268,Female,White,N= Not Hispanic Origin
7419721,7035,Female,Black/African American,N= Not Hispanic Origin
7420498,268,Male,Black/African American,N= Not Hispanic Origin
7421756,268,Male,Black/African American,N= Not Hispanic Origin
7421830,268,Male,White,N= Not Hispanic Origin
7422459,6901,Female,White,N= Not Hispanic Origin
7423088,67,Male,White,N= Not Hispanic Origin
7423273,6834,Male,White,N= Not Hispanic Origin
7424235,268,Male,Black/African American,N= Not Hispanic Origin
7424901,0,Male,Black/African American,N= Not Hispanic Origin
7426640,268,Male,Other,N= Not Hispanic Origin
7428046,134,Male,Black/African American,N= Not Hispanic Origin
7428305,0,Male,Black/African American,N= Not Hispanic Origin
7428342,67,Female,White,N= Not Hispanic Origin
7429267,0,Female,White,N= Not Hispanic Origin
7429378,134,Female,White,N= Not Hispanic Origin
7429711,268,Male,White,N= Not Hispanic Origin
7430044,268,Male,White,N= Not Hispanic Origin
7430266,67,Male,White,N= Not Hispanic Origin
7430932,0,Male,White,N= Not Hispanic Origin
7431302,0,Male,White,N= Not Hispanic Origin
7431635,201,Female,White,N= Not Hispanic Origin
7431820,0,Male,White,N= Not Hispanic Origin
7432042,134,Female,White,N= Not Hispanic Origin
7432116,134,Male,White,N= Not Hispanic Origin
7432560,268,Female,Black/African American,N= Not Hispanic Origin
7432745,0,Male,White,N= Not Hispanic Origin
7432856,6834,Female,Black/African American,N= Not Hispanic Origin
7433818,201,Male,White,N= Not Hispanic Origin
7435779,67,Male,White,N= Not Hispanic Origin
7436001,268,Female,Other,N= Not Hispanic Origin
7436075,67,Male,White,N= Not Hispanic Origin
7436741,67,Female,White,N= Not Hispanic Origin
7438813,0,Female,Black/African American,N= Not Hispanic Origin
7439405,6968,Female,White,N= Not Hispanic Origin
7439442,6968,Male,White,N= Not Hispanic Origin
7441033,134,Male,White,N= Not Hispanic Origin
7441810,67,Female,White,N= Not Hispanic Origin
7443993,67,Female,White,N= Not Hispanic Origin
7444030,268,Female,White,N= Not Hispanic Origin
7445547,0,Male,White,N= Not Hispanic Origin
7448359,268,Female,White,N= Not Hispanic Origin
7448396,268,Female,White,N= Not Hispanic Origin
7448729,134,Male,Black/African American,N= Not Hispanic Origin
7449395,67,Female,White,N= Not Hispanic Origin
7453391,67,Female,White,N= Not Hispanic Origin
7454464,6834,Male,Black/African American,N= Not Hispanic Origin
7456573,134,Female,White,N= Not Hispanic Origin
7456610,268,Male,White,N= Not Hispanic Origin
7457276,0,Male,Other,N= Not Hispanic Origin
7457572,0,Male,White,N= Not Hispanic Origin
7457683,201,Male,White,N= Not Hispanic Origin
7458423,268,Female,White,N= Not Hispanic Origin
7459570,6834,Female,White,N= Not Hispanic Origin
7459681,67,Male,White,N= Not Hispanic Origin
7461938,67,Male,White,N= Not Hispanic Origin
7462012,134,Male,Black/African American,N= Not Hispanic Origin
7463233,67,Male,White,N= Not Hispanic Origin
7463270,201,Male,Black/African American,N= Not Hispanic Origin
7463529,134,Female,Black/African American,N= Not Hispanic Origin
7464417,6834,Female,White,N= Not Hispanic Origin
7465601,268,Male,Other,N= Not Hispanic Origin
7465712,134,Female,White,N= Not Hispanic Origin
7466267,134,Female,Asian,N= Not Hispanic Origin
7467118,268,Male,White,N= Not Hispanic Origin
7467229,67,Female,White,N= Not Hispanic Origin
7467599,67,Male,White,N= Not Hispanic Origin
7467969,6968,Female,White,N= Not Hispanic Origin
7468154,134,Female,White,N= Not Hispanic Origin
7470411,134,Female,White,N= Not Hispanic Origin
7471632,134,Female,White,N= Not Hispanic Origin
7471891,268,Female,White,N= Not Hispanic Origin
7473593,67,Female,White,N= Not Hispanic Origin
7473889,67,Female,White,N= Not Hispanic Origin
7474666,268,Female,White,N= Not Hispanic Origin
7475961,134,Male,Other,N= Not Hispanic Origin
7476220,134,Female,White,N= Not Hispanic Origin
7476812,0,Female,White,N= Not Hispanic Origin
7477034,6834,Male,White,N= Not Hispanic Origin
7478847,6834,Male,White,N= Not Hispanic Origin
7480031,402,Male,White,N= Not Hispanic Origin
7481252,268,Female,White,N= Not Hispanic Origin
7481955,268,Male,White,N= Not Hispanic Origin
7482880,335,Female,White,N= Not Hispanic Origin
7483990,134,Female,White,N= Not Hispanic Origin
7484027,0,Female,White,N= Not Hispanic Origin
7484619,268,Male,White,N= Not Hispanic Origin
7484730,0,Male,Black/African American,N= Not Hispanic Origin
7485359,335,Male,White,N= Not Hispanic Origin
7485470,6834,Male,Other,N= Not Hispanic Origin
7485507,0,Female,Black/African American,N= Not Hispanic Origin
7486136,6834,Male,White,N= Not Hispanic Origin
7487209,67,Male,Other,N= Not Hispanic Origin
7487357,0,Female,White,N= Not Hispanic Origin
7487690,268,Male,White,N= Not Hispanic Origin
7487764,0,Male,Black/African American,N= Not Hispanic Origin
7487912,268,Male,White,N= Not Hispanic Origin
7489281,134,Female,White,N= Not Hispanic Origin
7489318,268,Male,Black/African American,N= Not Hispanic Origin
7489614,67,Male,White,N= Not Hispanic Origin
7490169,134,Female,Black/African American,N= Not Hispanic Origin
7490613,134,Male,White,N= Not Hispanic Origin
7491316,201,Male,White,N= Not Hispanic Origin
7492537,67,Female,White,N= Not Hispanic Origin
7492944,134,Female,White,N= Not Hispanic Origin
7493536,134,Male,White,N= Not Hispanic Origin
7493758,67,Male,Black/African American,N= Not Hispanic Origin
7494054,268,Male,Black/African American,N= Not Hispanic Origin
7494831,134,Male,White,N= Not Hispanic Origin
7495016,134,Male,White,N= Not Hispanic Origin
7495127,201,Male,White,N= Not Hispanic Origin
7495386,67,Male,White,N= Not Hispanic Origin
7495941,67,Male,White,N= Not Hispanic Origin
7496052,134,Male,White,N= Not Hispanic Origin
7496422,0,Female,White,N= Not Hispanic Origin
7496496,134,Female,White,N= Not Hispanic Origin
7496570,0,Male,White,N= Not Hispanic Origin
7497310,201,Male,White,N= Not Hispanic Origin
7497865,0,Male,White,N= Not Hispanic Origin
7498420,0,Female,White,N= Not Hispanic Origin
7498494,201,Male,Other,N= Not Hispanic Origin
7498864,0,Female,White,N= Not Hispanic Origin
7499160,134,Male,White,N= Not Hispanic Origin
7499493,268,Female,White,N= Not Hispanic Origin
7499641,67,Female,White,N= Not Hispanic Origin
7499863,268,Male,Other,N= Not Hispanic Origin
7500270,67,Female,White,N= Not Hispanic Origin
7501454,7102,Male,White,N= Not Hispanic Origin
